"Handle","Title","Body(HTML)","Vendor","Type","Published","SKU","Price","Compare At Price","Barcode","Image Src","Weight Unit","Status"
"1-12-honda-monkey-125-motorcycle-plastic-model","1/12 Honda Monkey 125 Motorcycle Plastic Model","<!-- SKU -->
<div class=""mx-auto mb-1"" style=""max-width:930px"">

<div class=""landing-content"">				
	<style>
		.mediaFeature {padding:2px 0;}
		.safeTech {background:#6f92a5;float:left;padding:20px 0;font-size: 17}
		.safeTech, .safeTech h4 {color:#fff;}
	</style>
	<style>
	.aligncenter {
		text-align: center;
	}
	</style>
	



<!-- Start Features -->
<div id=""featureListDiv"" class=""wrapDiv"">
	<h3 id=""featureList"">Features</h3>
</div>
<div id=""featureListDiv"" class=""row"">
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
<li>1/12 scale plastic model assembly kit. Length: 142mm, width: 63mm, height: 86mm.</li>
<li>Engine, swing arm, front fork and rear fender parts are secured to the frame using screws for a durable finish.</li>
<li>Metal-plated parts are used to depict fenders and light cases.</li>
<li>Comes with clear parts, damper springs, vinyl tubing to recreate various lines, and decals to recreate markings.</li>
		</ul>
	</div>
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
		</ul>
	</div>
</div>
<!-- End Features -->

<!-- Start Overview -->
<div id=""consumerWebCopyDiv"" class=""wrapDiv"">
	<h3 id=""consumerWebCopy"">Overview</h3>
<p>This Tamiya 1/12 model replica recreates the all-new Honda Monkey 125. The Monkey line was first sold in Japan in 1967, and soon gained long-lasting worldwide acclaim with its rather diminutive yet cheerful design. The Monkey 125 features a bigger 124cc engine, yet is packed with the Monkey’s trademark cheeky charm – chunky tires, rounded design motifs for headlight, speedo and more, plus gleaming chromed fenders and muffler cover.</p>  

</div> 
<!-- Stop Overview -->


	
</div>  </div>","Tamiya","Motorcycles","true","TAM14134","30.08","","4950344141340","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM14134_A1_156XWR1E.jpg?v=1745935970","lb","active"
"1-12-yamaha-xv1600-road-star-custom","1/12 Yamaha XV1600 Road Star Custom","<!-- SKU -->
<div class=""mx-auto mb-1"" style=""max-width:930px"">

<div class=""landing-content"">				
	<style>
		.mediaFeature {padding:2px 0;}
		.safeTech {background:#6f92a5;float:left;padding:20px 0;font-size: 17}
		.safeTech, .safeTech h4 {color:#fff;}
	</style>
	<style>
	.aligncenter {
		text-align: center;
	}
	</style>
	



<!-- Start Features -->
<div id=""featureListDiv"" class=""wrapDiv"">
	<h3 id=""featureList"">Features</h3>
</div>
<div id=""featureListDiv"" class=""row"">
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
<li>1/12 scale plastic model assembly kit. Length: 208mm, width; 89mm, height: 120mm.</li>
<li>Customized version of the low-slung XV1600 Road Star is recreated with metal-plated and clear parts, plus those recreating customized parts.</li>
<li>Comes with decals to recreate two marking options (green &amp; black, or purple) which were available on bikes sold in Japan in 2000, plus masking stickers to help with the paint job.</li>
<li>The delicate fins of the air-cooled engine, spoke wheels and the slender brake and clutch lines included.</li>
<li>NEW PARTS: Enlarged wind shield, additional lamps, backrest and sissy bar, side bags, and riveted seats.</li>
		</ul>
	</div>
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
		</ul>
	</div>
</div>
<!-- End Features -->

<!-- Start Overview -->
<div id=""consumerWebCopyDiv"" class=""wrapDiv"">
	<h3 id=""consumerWebCopy"">Overview</h3>
<p>This model kit recreates a customized version of the Yamaha XV1600 Road Star. The standard kit is available as item 14080. The XV1600 Road Star featured a 1,600cc V-twin that made it one of the most powerful motorcycles of its day, with telescopic front suspension and a rear shock tucked out of sight for a classic hardtail look to accentuate the low-slung lines, and liberal use of chrome. Customized bikes had side bags, a larger windshield, and many more variations.</p>  

</div> 
<!-- Stop Overview -->


	
</div>  </div>","Tamiya","Motorcycles","true","TAM14135","42.00","","4950344141357","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM14135_A6_SN594ZWU.jpg?v=1745935975","lb","active"
"1-12-kawasaki-ninja-h2-carbon-model-kit","1/12 Kawasaki Ninja H2 Carbon Model Kit","<div class=""mx-auto mb-1 tower-hype"" style=""max-width:930px"">



<!--Delete Below From Hype Page-->

<div class=""container"">
<div class=""row towPage"">
<!--Delete Above From Hype Page-->





  <div class=""row"">

  <div class=""col-xs-12 col-sm-12 col-md-12 col-lg-12"">
    <h2 class=""subheader""></h2>
    <div class=""copy"">This Tamiya model assembly kit depicts the Ninja H2 Carbon. The bike is a top spec model in the Ninja H2 range (road-going cousins of the H2R circuit bike depicted in our Item 14131) available from 2017, with exclusive carbon fiber upper cowl, enhanced 205hp engine, Öhlins rear shock unit, and other upgrades to the extensive electronic driver aids. 
  </div>
  </div>

  </div>
<!--row-->



  <div class=""row"">

    <div class=""col-xs-12 col-sm-12 col-md-6 col-lg-6"">
      <ul class=""bulletcolum"">
        <li class=""bullets"">1/12 scale plastic model assembly kit. Length: 174mm, width: 76mm, height: 96mm.</li>
 <li class=""bullets""> Features new black, clear and metal-plated parts sprues.</li>
 <li class=""bullets""> The model depicts a 2018 spec version of the roadgoing Ninja H2 Carbon. Turn signals, larger silencer, rear license plate, side mirrors, and altered designs for the upper cowl, headlights, windscreen, and more are all faithfully rendered and updated.</li>
<li class=""bullets""> Includes carbon fiber pattern pieces to adorn the upper cowl.</li>
        </ul>
  </div>

   <div class=""col-xs-12 col-sm-12 col-md-6 col-lg-6"">
      <ul class=""bulletcolum"">
        
 <li class=""bullets""> Liquid-cooled inline-4 engine and supercharger are depicted in detail.</li>
 <li class=""bullets""> Cowls, engine and swing arm are attached using minute screws.</li>
 <li class=""bullets""> Metal-plated parts recreate exhaust, muffler and catalytic converter.</li>
 <li class=""bullets""> Metal transfers are included for the Kawasaki river mark emblem.</li>
 <li class=""bullets""> Masking stickers are included to help with the painting process on the two-tone fuel tank.</li>
        </ul>
  </div>

  </div>
<!--row-->


<br><br>



<!--Delete Below From Hype Page-->
</div>
<!--towPage-->
</div>
<!--container-->
<!--Delete Above From Hype Page-->
</div>","Tamiya","Motorcycles","true","TAM14136","46.05","","4950344141364","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM14136_A11_H4U268WE.jpg?v=1745935981","lb","active"
"1-12-honda-cbr1000rr-r-fireblade-sp","1/12 Honda CBR1000RR-R Fireblade SP","<!-- SKU -->
<div class=""mx-auto mb-1"" style=""max-width:930px"">

<div class=""landing-content"">				
	<style>
		.mediaFeature {padding:2px 0;}
		.safeTech {background:#6f92a5;float:left;padding:20px 0;font-size: 17}
		.safeTech, .safeTech h4 {color:#fff;}
	</style>
	<style>
	.aligncenter {
		text-align: center;
	}
	</style>
	



<!-- Start Features -->
<div id=""featureListDiv"" class=""wrapDiv"">
	<h3 id=""featureList"">Features</h3>
</div>
<div id=""featureListDiv"" class=""row"">
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
<li>1/12 scale plastic model assembly kit. Length: 176mm, width: 68mm, height: 96mm.</li>
<li>Detachable side cowls.</li>
<li>Features a detailed depiction of the class leading liquid cooled 4-cylinder engine.</li>
<li>High performance tire designs are captured accurately in synthetic rubber.</li>
<li>Engine, swing arm, front fork and muffler are all screw-attached to the frame.</li>
		</ul>
	</div>
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
<li>Comes with two marking options and a racing stand.</li>
<li>Choose to assemble with single or tandem seat.</li>
<li>Detail-Up Parts (Item TAM12690) available separately.</li>
<li>Marking A: Grand Prix Red (red with white and blue accents)</li>
<li>Marking B: Matte Pearl Morion Black (matte and gloss black)</li>
		</ul>
	</div>
</div>
<!-- End Features -->

<!-- Start Overview -->
<div id=""consumerWebCopyDiv"" class=""wrapDiv"">
	<h3 id=""consumerWebCopy"">Overview</h3>
<p>This model assembly kit recreates the Honda CBR1000RR-R Fireblade SP bike by Honda. Announced in 2019 in Milan, this bike has a decidedly circuit-oriented feel exemplified by a 1,000cc inline-four engine with the same bore-stroke ratio as the RC213V MotoGP machine, finely honed cowl designs (the bike’s drag coefficient of 0.27 is unrivalled by other production motorcycles), a full suite of electronic rider aids and titanium Akrapovič muffler: truly a crystallization of the top notch technique at Honda, and an exciting new chapter for the famed Fireblade name. The bike is planned for entry into the World SBK in 2020.</p>  

</div> 
<!-- Stop Overview -->


	
</div>  </div>","Tamiya","Motorcycles","true","TAM14138","45.11","","4950344141388","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM14138_A10_DL5374BK.jpg?v=1745935987","lb","active"
"1-12-team-suzuki-ecstar-gsx-rr-20","1/12 Team Suzuki ECSTAR GSX-RR '20","","Tamiya","Motorcycles","true","TAM14139","50.56","","4950344141395","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM14139_A02_NWSSP505.jpg?v=1745935993","lb","active"
"1-12-street-rider","1/12 Street Rider","<!-- SKU -->
<div class=""mx-auto mb-1"" style=""max-width:930px"">

<div class=""landing-content"">				
	<style>
		.mediaFeature {padding:2px 0;}
		.safeTech {background:#6f92a5;float:left;padding:20px 0;font-size: 17}
		.safeTech, .safeTech h4 {color:#fff;}
	</style>
	<style>
	.aligncenter {
		text-align: center;
	}
	</style>
	



<!-- Start Features -->
<div id=""featureListDiv"" class=""wrapDiv"">
	<h3 id=""featureList"">Features</h3>
</div>
<div id=""featureListDiv"" class=""row"">
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
<li>1/12 scale plastic model assembly kit.</li>
<li>3D scanning techniques ensure finely molded figure with excellent detail including natural rendering of folds and creases on the clothing.</li>
<li>Parts included to make either of two different options: 1. The rider helmeted and pulling on his gloves, ready to mount the bike; or 2. The rider having just got off the bike, helmet in hand and with a beanie hat on his head.</li>
<li>Features parts to create either half or three-quarter helmet.</li>
<li>Optional sunglasses and helmet visor included.</li>
<li>Comes with a screw-affixed base for stable display.</li>
		</ul>
	</div>
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
		</ul>
	</div>
</div>
<!-- End Features -->

<!-- Start Overview -->
<div id=""consumerWebCopyDiv"" class=""wrapDiv"">
	<h3 id=""consumerWebCopy"">Overview</h3>
<p>This model recreates an original figure in the form of the Street Rider, a male figure in casual bike gear which is perfectly suited to display with models in the 1/12 series, particularly street bikes. It features a number of options with regard to helmet, pose and eyewear. Use this figure to create a little diorama from your latest motorcycle masterpiece!
</p>  

</div> 
<!-- Stop Overview -->


	
</div>  </div>","Tamiya","Figures","true","TAM14137","16.14","","4950344141371","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM14137_A1_W737D8N9.jpg?v=1745935999","lb","active"
"1-48-wwii-us-army-gi-set","1/48 WWII US Army GI Set","","Tamiya","Figures","true","TAM32513","14.87","","4950344325139","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM32513_A0_9BJGT8OW_a8a0f22c-66a8-4c3b-bab9-2532c6f15d0b.jpg?v=1745936004","lb","active"
"1-48-wwii-german-infantry-on-maneuvers","1/48 WWII German Infantry on Maneuvers","<div class=""mx-auto mb-1"" style=""max-width:930px"">
<h3 id=""featureList"">Key Features</h3>
<div id=""featureListDiv"" class=""wrapDiv"">
<!-- Start FeatureList --><ul>  <li> Infantry figures feature realistic M43 field uniforms</li>  <li>Includes separately molded weapons and equipment such as machine gun tripod mount</li>  <li>Painting Required</li>
</ul>
<!-- Stop FeatureList -->
</div>
<h3 id=""consumerWebCopy"">Overview</h3>
<div id=""consumerWebCopyDiv"" class=""wrapDiv"">
<!-- Start ConsumerWebCopy --><p>Our latest 1/48 scale figure set features WWII German soldiers in relaxed   poses, standing, walking, wearing field caps and with weapons shouldered. Also   includes figures depicting tank crew at rest. 2 all-new officer figures and   military policeman, which are available now for the first time in any scale, are   also included. This set is perfect for modeling non-combat scenes and dioramas   of life behind-the-lines. <br>    <br>    Set includes 15 figures:<br>    <br>    7 machine gun   crew on maneuvers<br>2 standing infantry<br>3 tank crew<br>2 officers <br>1   military policeman <br><br>Painting Required. <br><br></p>
<!-- Stop ConsumerWebCopy -->
</div>
</div>","Tamiya","Figures","true","TAM32530","13.77","","4950344325306","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM32530_A0_U4W3EWCB_2842d64a-ad33-4c54-bef3-765c6369b38a.jpg?v=1745936009","lb","active"
"1-35-german-infantry-set-french-campaign","1/35 German Infantry Set, French Campaign","","Tamiya","Figures","true","TAM35293","15.71","","4950344352937","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM35293_A0_3DGV2S7X_7b58ca51-bf4a-445f-8286-f916e7b56de4.jpg?v=1745936014","lb","active"
"1-35-us-tank-crew-set-european-theater","1/35 US Tank Crew Set,  European Theater","","Tamiya","Figures","true","TAM35347","16.14","","4950344353477","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM35347_A0_RU96TZM1.jpg?v=1745936019","lb","active"
"1-35-u-s-infantry-scout-set","1/35 U.S. Infantry Scout Set","<div class=""mx-auto mb-1"" style=""max-width:930px"">

<div class=""landing-content"">
	<style>
		.mediaFeature {padding:2px 0;}
	</style>
	<style>
	.aligncenter {
		text-align: center;
	}
	</style>

<!-- Start Overview -->
<div id=""consumerWebCopyDiv"" class=""wrapDiv"">
	<h3 id=""consumerWebCopy"">Overview</h3>
	<p>Various series of the short-sleeve M41 jacket and leggings had been the staple of the American Army uniform around June 1944 when the Invasion of Normandy occurred, but from summer in that year onward, the new common uniform was developed for paratrooper, armored and mountain divisions, and the M43 field jacket and 2-buckle boot became common.</p>
</div> 
<!-- Stop Overview -->

<!-- Start Features -->
<div id=""featureListDiv"" class=""wrapDiv"">
	<h3 id=""featureList"">Features</h3>
</div>
<div id=""featureListDiv"" class=""row"">
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
			<li>U.S. infantry scouts are accurately captured in uniform typical of the WWII period</li>
			<li>These figures depict the commander looking ahead with M1 Carbine in hand, two soldiers with M1 Garand and BAR, one soldier with the Handie Talkie (Thompson submachine gun on the ground) and a rifleman down on one knee</li>
			<li>Decals are included to depict rank insignia on sleeves</li>
		</ul>
	</div>
	<div class=""columns col-lg-6 col-sm-12"">
		<ul> 
			<li>Figures are in realistic pose and have lifelike facial expressions that add a further element of authenticity to any model or diorama of the period</li>
			<li>Accessories such as fire extinguisher, grenades and binoculars are realistically captured</li>
			<li>Comes with five helmets (two out of the five have camouflage nets)</li>
		</ul>
	</div>
</div>
<!-- End Features -->


</div>
</div>","Tamiya","Figures","true","TAM35379","17.11","","4950344353798","https://cdn.shopify.com/s/files/1/0597/9426/0056/files/TAM35379_A0_D1XNNT01.jpg?v=1745936025","lb","active"
